"","Name","Funding","Apps","Accepted","Enrolled","Top10","FTUG","Tuition","RmBrd","PhD","SFRatio","Alumni","Spending","Gradrate","StdScore","Region","Acceptance_Rate","cApps","cTop10","cTuition","cAlumni","cSpending","cStdScore"
"241","St. Mary's College of Maryland","Public",1340,695,285,42,1315,6800,4730,84,11.6,23,10357,63,1.82898858,"South",0.51865671641791,-1627.8137829912,15.1217008797654,-3351.55278592375,1.09677419354839,1001.22434017595,1.63470951717742
"242","University of Maryland at College Park","Public",14292,10315,3409,22,19340,8723,5146,89,18.1,12,9021,63,0.94695094,"South",0.7217324377274,11324.1862170088,-4.8782991202346,-1428.55278592375,-9.90322580645161,-334.775659824047,0.752671877177419
"243","University of Maryland at Baltimore County","Public",4269,2594,985,27,6476,8594,4408,82,18.4,6,7618,55,0.635845837,"South",0.607636448817053,1301.1862170088,0.121700879765395,-1557.55278592375,-15.9032258064516,-1737.77565982405,0.441566774177419
"244","Washington College","Private",1209,942,214,31,822,15276,5318,79,11.2,37,10830,65,0.801293348,"South",0.779156327543424,-1758.8137829912,4.1217008797654,5124.44721407625,15.0967741935484,1474.22434017595,0.607014285177419
"245","Western Maryland College","Private",1205,984,278,31,1071,14510,5340,84,12.5,39,10026,60,0.348136395,"South",0.816597510373444,-1762.8137829912,4.1217008797654,4358.44721407625,17.0967741935484,670.224340175953,0.153857332177419
"246","University of Maine at Presque Isle","Public",461,381,235,10,974,6600,3630,67,15.2,11,6408,35,-1.189360408,"Northeast",0.82646420824295,-2506.8137829912,-16.8782991202346,-3551.55278592375,-10.9032258064516,-2947.77565982405,-1.38363947082258
"247","Bowdoin College","Private",3356,1019,418,76,1490,19030,5885,93,11.2,52,20447,96,2.03938288,"Northeast",0.303635280095352,388.186217008797,49.1217008797654,8878.44721407625,30.0967741935484,11091.224340176,1.84510381717742
"248","Colby College","Private",2848,1319,456,58,1720,18930,5590,83,10.2,41,15954,91,1.569269804,"Northeast",0.46313202247191,-119.813782991203,31.1217008797654,8778.44721407625,19.0967741935484,6598.22434017595,1.37499074117742
"249","Husson College","Private",723,652,361,10,951,7800,4000,36,22,4,4923,84,-1.213636674,"Northeast",0.90179806362379,-2244.8137829912,-16.8782991202346,-2351.55278592375,-17.9032258064516,-4432.77565982405,-1.40791573682258
"250","University of New England","Private",1209,750,265,19,820,11450,5045,72,11.4,13,9718,64,-0.550085422,"Northeast",0.620347394540943,-1758.8137829912,-7.8782991202346,1298.44721407625,-8.90322580645161,362.224340175953,-0.744364484822581
"251","Saint Joseph's College","Private",833,682,217,12,716,9985,5180,53,27.2,8,4322,85,-0.71192719,"Northeast",0.818727490996399,-2134.8137829912,-14.8782991202346,-166.552785923754,-13.9032258064516,-5033.77565982405,-0.906206252822581
"252","Adrian College","Private",1428,1097,336,22,1036,11250,3750,53,12.9,30,8735,54,-0.046687169,"Midwest",0.768207282913165,-1539.8137829912,-4.8782991202346,1098.44721407625,8.09677419354839,-620.775659824047,-0.240966231822581
"253","Alma College","Private",1267,1080,385,44,1306,12572,4552,79,15.3,32,9305,68,1.50376115,"Midwest",0.85240726124704,-1700.8137829912,17.1217008797654,2420.44721407625,10.0967741935484,-50.7756598240467,1.30948208717742
"254","Andrews University","Private",1130,704,322,14,1586,9996,3090,62,11.5,18,10908,46,-0.821911329,"Midwest",0.623008849557522,-1837.8137829912,-12.8782991202346,-155.552785923754,-3.90322580645161,1552.22434017595,-1.01619039182258
"255","Calvin College","Private",1784,1512,913,29,3401,10230,3710,75,14.8,41,7786,81,0.97895143,"Midwest",0.847533632286996,-1183.8137829912,2.1217008797654,78.4472140762464,19.0967741935484,-1569.77565982405,0.784672367177419
"256","Grand Valley State University","Public",5165,3887,1561,20,8234,6108,3800,64,20.6,9,5063,57,0.340924911,"Midwest",0.752565343659245,2197.1862170088,-6.8782991202346,-4043.55278592375,-12.9032258064516,-4292.77565982405,0.146645848177419
"257","Hillsdale College","Private",920,745,347,35,1133,11090,4700,80,12,31,12639,79,0.777053302,"Midwest",0.809782608695652,-2047.8137829912,8.1217008797654,938.447214076246,9.09677419354839,3283.22434017595,0.582774239177419
"258","Kalamazoo College","Private",1224,1101,338,55,1218,16179,5094,75,12.4,36,13207,74,1.888503215,"Midwest",0.899509803921569,-1743.8137829912,28.1217008797654,6027.44721407625,14.0967741935484,3851.22434017595,1.69422415217742
"259","Michigan State University","Public",18114,15096,6180,23,26640,10658,3734,93,14,9,10520,71,0.227195371,"Midwest",0.833388539251408,15146.1862170088,-3.8782991202346,506.447214076246,-12.9032258064516,1164.22434017595,0.0329163081774194
"260","Michigan Technological University","Public",2618,2288,1032,42,5524,8127,3978,82,17,25,7473,65,1.415520123,"Midwest",0.873949579831933,-349.813782991203,15.1217008797654,-2024.55278592375,3.09677419354839,-1882.77565982405,1.22124106017742
"261","Oakland University","Public",3041,2581,1173,16,6441,9114,4030,88,19.7,13,6637,53,0.340924911,"Midwest",0.848733969089115,73.1862170087975,-10.8782991202346,-1037.55278592375,-8.90322580645161,-2718.77565982405,0.146645848177419
"262","Siena Heights College","Private",464,419,183,10,686,9240,3880,29,7.2,17,9431,47,-0.434299249,"Midwest",0.90301724137931,-2503.8137829912,-16.8782991202346,-911.552785923754,-4.90322580645161,75.2243401759533,-0.628578311822581
"263","Spring Arbor College","Private",372,362,181,15,1501,8600,3550,48,15.4,9,10938,49,-0.434299249,"Midwest",0.973118279569892,-2595.8137829912,-11.8782991202346,-1551.55278592375,-12.9032258064516,1582.22434017595,-0.628578311822581
"264","University of Detroit Mercy","Private",927,731,415,24,2149,11130,3996,72,13.5,14,10891,51,-0.342488699,"Midwest",0.78856526429342,-2040.8137829912,-2.8782991202346,978.447214076246,-7.90322580645161,1535.22434017595,-0.536767761822581
"265","Western Michigan University","Public",9167,7191,2738,24,15739,6940,4100,80,24.7,11,5983,55,0.340924911,"Midwest",0.784444202029017,6199.1862170088,-2.8782991202346,-3211.55278592375,-10.9032258064516,-3372.77565982405,0.146645848177419
"266","Center for Creative Studies","Private",601,396,203,1,525,11230,6643,8,6.8,4,13025,47,-0.434299249,"Midwest",0.658901830282862,-2366.8137829912,-25.8782991202346,1078.44721407625,-17.9032258064516,3669.22434017595,-0.628578311822581
"267","University of Michigan at Ann Arbor","Public",19152,12940,4893,66,22045,15732,4659,90,11.5,26,14847,87,1.791398153,"Midwest",0.675647451963241,16184.1862170088,39.1217008797654,5580.44721407625,4.09677419354839,5491.22434017595,1.59711909017742
"268","Augsburg College","Private",662,513,257,12,2074,11902,4372,65,12.8,31,7836,58,0.268059895,"Midwest",0.774924471299094,-2305.8137829912,-14.8782991202346,1750.44721407625,9.09677419354839,-1519.77565982405,0.0737808321774193
"269","College of Saint Benedict","Private",938,864,511,29,1715,12247,4221,70,13.1,26,8847,72,0.340484609,"Midwest",0.921108742004264,-2029.8137829912,2.1217008797654,2095.44721407625,4.09677419354839,-508.775659824047,0.146205546177419
"270","College of Saint Catherine","Private",511,411,186,23,1692,12224,4440,63,11.5,32,7315,77,-0.09203804,"Midwest",0.804305283757339,-2456.8137829912,-3.8782991202346,2072.44721407625,10.0967741935484,-2040.77565982405,-0.286317102822581
"271","College of St. Scholastica","Private",672,596,278,29,1350,11844,3696,54,11.6,33,8996,72,0.016801071,"Midwest",0.886904761904762,-2295.8137829912,2.1217008797654,1692.44721407625,11.0967741935484,-359.775659824047,-0.177477991822581
"272","University of St. Thomas","Private",2057,1807,828,26,4106,11712,4037,80,13.8,13,8546,89,0.275747901,"Midwest",0.878463782207098,-910.813782991203,-0.878299120234605,1560.44721407625,-8.90322580645161,-809.775659824047,0.0814688381774194
"273","Gustavus Adolphus College","Private",1709,1385,634,36,2281,14125,3600,79,12.5,58,9907,80,1.11247089,"Midwest",0.810415447630193,-1258.8137829912,9.1217008797654,3973.44721407625,36.0967741935484,551.224340175953,0.918191827177419
"274","Hamline University","Private",1006,825,328,34,1362,13252,4194,89,13,33,10296,65,1.132701111,"Midwest",0.820079522862823,-1961.8137829912,7.1217008797654,3100.44721407625,11.0967741935484,940.224340175953,0.938422048177419
"275","Moorhead State University","Public",2442,2164,1189,12,5983,4426,2664,76,18.1,19,4795,60,-0.046687169,"Midwest",0.886158886158886,-525.813782991203,-14.8782991202346,-5725.55278592375,-2.90322580645161,-4560.77565982405,-0.240966231822581
"276","Southwest State University","Public",1047,938,511,13,2091,4285,2750,58,16.5,31,6591,51,-0.821911329,"Midwest",0.895893027698185,-1920.8137829912,-13.8782991202346,-5866.55278592375,9.09677419354839,-2764.77565982405,-1.01619039182258
"277","Saint John's University","Private",933,800,444,18,1691,12247,4081,76,12,38,9853,70,0.574751091,"Midwest",0.857449088960343,-2034.8137829912,-8.8782991202346,2095.44721407625,16.0967741935484,497.224340175953,0.380472028177419
"278","Saint Mary's College of Minnesota","Private",876,802,367,14,1263,10800,3600,68,18.8,19,5081,78,-0.434299249,"Midwest",0.915525114155251,-2091.8137829912,-12.8782991202346,648.447214076246,-2.90322580645161,-4274.77565982405,-0.628578311822581
"279","Saint Olaf College","Private",2248,1673,745,38,2888,14350,3750,82,10,31,12502,83,1.286046708,"Midwest",0.744217081850534,-719.813782991203,11.1217008797654,4198.44721407625,9.09677419354839,3146.22434017595,1.09176764517742
"280","University of Minnesota at Duluth","Public",4192,3126,1656,15,5887,8828,3474,79,19,11,6393,53,-0.046687169,"Midwest",0.745706106870229,1224.1862170088,-11.8782991202346,-1323.55278592375,-10.9032258064516,-2962.77565982405,-0.240966231822581
"281","University of Minnesota at Morris","Public",1458,874,588,56,1846,9843,3180,74,14.6,16,6716,51,1.69065113,"Midwest",0.599451303155007,-1509.8137829912,29.1217008797654,-308.552785923754,-5.90322580645161,-2639.77565982405,1.49637206717742
"282","Winona State University","Public",3325,2047,1301,20,5800,4200,2700,53,20.2,18,5318,58,-0.096084084,"Midwest",0.615639097744361,357.186217008797,-6.8782991202346,-5951.55278592375,-3.90322580645161,-4037.77565982405,-0.290363146822581
"283","University of Minnesota Twin Cities","Public",11054,6397,3524,26,16502,8949,3744,88,12.2,37,16122,45,0.510418466,"Midwest",0.5787045413425,8086.1862170088,-0.878299120234605,-1202.55278592375,15.0967741935484,6766.22434017595,0.316139403177419
"284","Avila College","Private",373,298,86,14,651,8950,3800,57,10.6,20,6639,54,-0.298386295,"Midwest",0.798927613941019,-2594.8137829912,-12.8782991202346,-1201.55278592375,-1.90322580645161,-2716.77565982405,-0.492665357822581
"285","Central Missouri State University","Public",4681,4101,1436,10,8094,4620,3288,69,19.7,4,5501,50,-0.434299249,"Midwest",0.876094851527451,1713.1862170088,-16.8782991202346,-5531.55278592375,-17.9032258064516,-3854.77565982405,-0.628578311822581
"286","Columbia College","Private",314,158,132,10,690,8294,3700,87,15.3,2,5015,37,-0.821911329,"Midwest",0.503184713375796,-2653.8137829912,-16.8782991202346,-1857.55278592375,-19.9032258064516,-4340.77565982405,-1.01619039182258
"287","Culver-Stockton College","Private",1576,1110,274,24,992,8000,3700,51,14.1,28,5807,51,-0.046687169,"Midwest",0.704314720812183,-1391.8137829912,-2.8782991202346,-2151.55278592375,6.09677419354839,-3548.77565982405,-0.240966231822581
"288","Drury College","Private",700,650,314,33,1065,8730,3523,82,13.2,35,9303,67,1.11614907,"Midwest",0.928571428571429,-2267.8137829912,6.1217008797654,-1421.55278592375,13.0967741935484,-52.7756598240467,0.921870007177419
"289","Lindenwood College","Private",810,484,356,6,2155,9200,4800,65,24.1,9,3480,100,-0.419767622,"Midwest",0.597530864197531,-2157.8137829912,-20.8782991202346,-951.552785923754,-12.9032258064516,-5875.77565982405,-0.614046684822581
"290","Maryville University","Private",549,397,169,26,1343,9250,4550,52,13.1,13,5925,61,0.34412657,"Midwest",0.723132969034608,-2418.8137829912,-0.878299120234605,-901.552785923754,-8.90322580645161,-3430.77565982405,0.149847507177419
"291","Missouri Valley College","Private",1310,983,316,5,1057,8550,5050,35,17.4,16,4333,27,-1.478214877,"Midwest",0.750381679389313,-1657.8137829912,-21.8782991202346,-1601.55278592375,-5.90322580645161,-5022.77565982405,-1.67249393982258
"292","Northeast Missouri State University","Public",6040,4577,1620,36,5640,4856,3416,69,15.7,13,6601,76,1.50376115,"Midwest",0.757781456953642,3072.1862170088,9.1217008797654,-5295.55278592375,-8.90322580645161,-2754.77565982405,1.30948208717742
"293","Southwest Baptist University","Private",1093,1093,642,12,1770,7070,2500,52,15.9,13,4718,71,0.340924911,"Midwest",1,-1874.8137829912,-14.8782991202346,-3081.55278592375,-8.90322580645161,-4637.77565982405,0.146645848177419
"294","Southwest Missouri State University","Public",6118,5254,3204,15,13131,4740,2590,70,19.9,11,4632,56,-0.046687169,"Midwest",0.858777378228179,3150.1862170088,-11.8782991202346,-5411.55278592375,-10.9032258064516,-4723.77565982405,-0.240966231822581
"295","Stephens College","Private",450,405,194,17,614,13900,5200,46,10.9,17,9995,59,-0.492192335,"Midwest",0.9,-2517.8137829912,-9.8782991202346,3748.44721407625,-4.90322580645161,639.224340175953,-0.686471397822581
"296","University of Missouri at Columbia","Public",6574,4637,2940,32,14782,9057,3485,87,12.7,15,10145,58,0.954675165,"Midwest",0.70535442652875,3606.1862170088,5.1217008797654,-1094.55278592375,-6.90322580645161,789.224340175953,0.760396102177419
"297","University of Missouri at Rolla","Public",1877,1826,823,49,3926,9057,3600,88,14.4,23,9699,49,1.892549259,"Midwest",0.972828982418753,-1090.8137829912,22.1217008797654,-1094.55278592375,1.09677419354839,343.224340175953,1.69827019617742
"298","University of Missouri at Kansas City","Public",1901,1340,655,33,3416,9501,3685,98,11.6,8,12453,44,0.72853699,"Midwest",0.704892162019989,-1066.8137829912,6.1217008797654,-650.552785923754,-13.9032258064516,3097.22434017595,0.534257927177419
"299","Webster University","Private",665,462,226,17,1739,9160,4340,68,20.6,14,6951,48,0.320254388,"Midwest",0.694736842105263,-2302.8137829912,-9.8782991202346,-991.552785923754,-7.90322580645161,-2404.77565982405,0.125975325177419
"300","Westminster College","Private",662,553,184,20,665,10720,4050,66,12.5,20,7925,62,0.493830206,"Midwest",0.835347432024169,-2305.8137829912,-6.8782991202346,568.447214076246,-1.90322580645161,-1430.77565982405,0.299551143177419
"301","William Jewell College","Private",663,547,315,32,1279,10060,2970,74,11.2,19,7885,59,0.73659286,"Midwest",0.825037707390649,-2304.8137829912,5.1217008797654,-91.5527859237536,-2.90322580645161,-1470.77565982405,0.542313797177419
"302","William Woods University","Private",469,435,227,17,851,10535,4365,39,12.9,16,7438,52,-0.326304522,"Midwest",0.927505330490405,-2498.8137829912,-9.8782991202346,383.447214076246,-5.90322580645161,-1917.77565982405,-0.520583584822581
"303","Millsaps College","Private",905,834,319,32,1073,11320,4402,82,12.7,38,11218,58,1.366967593,"South",0.921546961325967,-2062.8137829912,5.1217008797654,1168.44721407625,16.0967741935484,1862.22434017595,1.17268853017742
"304","Mississippi College","Private",594,385,307,36,1695,5580,2830,77,16.5,18,6170,61,0.340924911,"South",0.648148148148148,-2373.8137829912,9.1217008797654,-4571.55278592375,-3.90322580645161,-3185.77565982405,0.146645848177419
"305","Mississippi University for Women","Public",480,405,380,19,1673,4386,2217,49,15.8,8,5704,63,0.340924911,"South",0.84375,-2487.8137829912,-7.8782991202346,-5765.55278592375,-13.9032258064516,-3651.77565982405,0.146645848177419
"306","Mississippi State University","Public",4255,3277,1609,18,10094,9866,3084,77,15.9,20,6223,53,0.340924911,"South",0.770152761457109,1287.1862170088,-8.8782991202346,-285.552785923754,-1.90322580645161,-3132.77565982405,0.146645848177419
"307","Rust College","Private",1328,673,282,25,1006,4000,2048,44,19.6,36,5103,49,-2.372359648,"South",0.506777108433735,-1639.8137829912,-1.8782991202346,-6151.55278592375,14.0967741935484,-4252.77565982405,-2.56663871082258
"308","University of Southern Mississippi","Public",2850,2044,1046,20,9260,4652,2470,78,18.7,23,5917,45,0.025297242,"South",0.71719298245614,-117.813782991203,-6.8782991202346,-5499.55278592375,1.09677419354839,-3438.77565982405,-0.168981820822581
"309","Montana College of Mineral Sci. & Tech.","Public",572,544,320,45,1470,6073,3400,71,16.4,31,6112,74,0.332796603,"West",0.951048951048951,-2395.8137829912,18.1217008797654,-4078.55278592375,9.09677419354839,-3243.77565982405,0.138517540177419
"310","Montana State University","Public",3500,2836,1779,15,8730,5552,3710,75,17.6,8,6324,37,0.138182398,"West",0.810285714285714,532.186217008797,-11.8782991202346,-4599.55278592375,-13.9032258064516,-3031.77565982405,-0.0560966648225806
"311","Rocky Mountain College","Private",560,392,270,11,743,8734,3362,56,11.3,27,6422,68,-0.613573662,"West",0.7,-2407.8137829912,-15.8782991202346,-1417.55278592375,5.09677419354839,-2933.77565982405,-0.807852724822581
"312","North Carolina A. & T. State University","Public",4809,3089,1429,12,6162,6806,1780,72,16.7,9,7090,44,-1.156992055,"South",0.642337284258682,1841.1862170088,-14.8782991202346,-3345.55278592375,-12.9032258064516,-2265.77565982405,-1.35127111782258
"313","Appalachian State University","Public",7313,4664,1910,20,9940,6806,2540,83,18.3,14,5854,70,0.065757684,"South",0.63776835771913,4345.1862170088,-6.8782991202346,-3345.55278592375,-7.90322580645161,-3501.77565982405,-0.128521378822581
"314","University of North Carolina at Asheville","Public",1757,979,394,32,2033,5972,3420,77,13,11,7011,37,0.712316594,"South",0.557199772339215,-1210.8137829912,5.1217008797654,-4179.55278592375,-10.9032258064516,-2344.77565982405,0.518037531177419
"315","Barton College","Private",771,643,229,14,1135,7420,3440,55,13.7,7,5930,67,-1.035610728,"South",0.833981841763943,-2196.8137829912,-12.8782991202346,-2731.55278592375,-14.9032258064516,-3425.77565982405,-1.22988979082258
"316","Barber Scotia College","Private",933,933,480,6,704,4045,2795,50,13.5,8,4431,34,-2.977711954,"South",1,-2034.8137829912,-20.8782991202346,-6106.55278592375,-13.9032258064516,-4924.77565982405,-3.17199101682258
"317","Belmont Abbey College","Private",632,494,129,17,709,9000,4850,78,13.2,10,7550,52,-0.631006306,"South",0.781645569620253,-2335.8137829912,-9.8782991202346,-1151.55278592375,-11.9032258064516,-1805.77565982405,-0.825285368822581
"318","Campbell University","Private",2087,1339,657,20,3191,7550,2790,77,21.8,34,3739,63,-0.428704095,"South",0.641590800191663,-880.813782991203,-6.8782991202346,-2601.55278592375,12.0967741935484,-5616.77565982405,-0.622983157822581
"319","Catawba College","Private",1083,880,291,13,915,9270,4100,75,13.5,27,8425,55,-0.428704095,"South",0.812557710064635,-1884.8137829912,-13.8782991202346,-881.552785923754,5.09677419354839,-930.775659824047,-0.622983157822581
"320","Davidson College","Private",2373,956,452,77,1601,17295,5070,95,12,46,17581,94,2.393450577,"South",0.402865571007164,-594.813782991203,50.1217008797654,7143.44721407625,24.0967741935484,8225.22434017595,2.19917151417742
"321","Duke University","Private",13789,3893,1583,90,6188,18590,5950,95,5,44,27206,97,2.878571801,"South",0.282326492131409,10821.1862170088,63.1217008797654,8438.44721407625,22.0967741935484,17850.224340176,2.68429273817742
"322","East Carolina University","Public",9274,6362,2435,14,13171,7248,3240,74,13.2,18,9002,58,-0.988643527,"South",0.686003881820142,6306.1862170088,-12.8782991202346,-2903.55278592375,-3.90322580645161,-353.775659824047,-1.18292258982258
"323","Elon College","Private",3624,2786,858,11,2933,9100,3883,70,18.9,34,6329,63,-0.372059476,"South",0.768763796909492,656.186217008797,-15.8782991202346,-1051.55278592375,12.0967741935484,-3026.77565982405,-0.566338538822581
"324","Fayetteville State University","Public",1455,1064,452,1,2632,6806,2550,75,15.1,10,6972,24,-1.229820851,"South",0.73127147766323,-1512.8137829912,-25.8782991202346,-3345.55278592375,-11.9032258064516,-2383.77565982405,-1.42409991382258
"325","Gardner Webb University","Private",1110,930,332,18,1603,8180,4270,65,15.2,12,5664,29,-1.102336847,"South",0.837837837837838,-1857.8137829912,-8.8782991202346,-1971.55278592375,-9.90322580645161,-3691.77565982405,-1.29661590982258
"326","Greensboro College","Private",608,494,176,10,649,8330,3770,64,13,31,7949,39,-0.363967387,"South",0.8125,-2359.8137829912,-16.8782991202346,-1821.55278592375,9.09677419354839,-1406.77565982405,-0.558246449822581
"327","Guilford College","Private",1202,1054,326,18,1410,13404,5160,78,15.6,30,9114,65,0.615211533,"South",0.876871880199667,-1765.8137829912,-8.8782991202346,3252.44721407625,8.09677419354839,-241.775659824047,0.420932470177419
"328","High Point University","Private",1412,1149,347,11,2045,7550,4050,55,17.8,13,4947,62,-0.720019279,"South",0.813739376770538,-1555.8137829912,-15.8782991202346,-2601.55278592375,-8.90322580645161,-4408.77565982405,-0.914298341822581
"329","Lenoir-Rhyne College","Private",979,743,259,25,1188,10100,4000,88,12,20,8539,66,-0.407225407,"South",0.758937691521961,-1988.8137829912,-1.8782991202346,-51.5527859237536,-1.90322580645161,-816.775659824047,-0.601504469822581
"330","Mars Hill College","Private",1056,873,385,15,1111,6950,3550,60,11.9,17,6786,69,-0.896392675,"South",0.826704545454545,-1911.8137829912,-11.8782991202346,-3201.55278592375,-4.90322580645161,-2569.77565982405,-1.09067173782258
"331","Montreat-Anderson College","Private",263,223,103,10,316,8438,3372,42,11.1,4,11989,15,-0.807379702,"South",0.847908745247148,-2704.8137829912,-16.8782991202346,-1713.55278592375,-17.9032258064516,2633.22434017595,-1.00165876482258
"332","North Carolina Wesleyan College","Private",812,689,195,7,646,8242,4230,77,12.7,11,10090,52,-0.985405648,"South",0.848522167487685,-2155.8137829912,-19.8782991202346,-1909.55278592375,-10.9032258064516,734.224340175953,-1.17968471082258
"333","Pembroke State University","Public",944,774,440,14,2174,6360,2760,77,15,5,6443,48,-1.213636674,"South",0.819915254237288,-2023.8137829912,-12.8782991202346,-3791.55278592375,-16.9032258064516,-2912.77565982405,-1.40791573682258
"334","Pfeiffer College","Private",838,651,159,11,654,8640,3700,62,12.2,13,7634,48,-1.108439524,"South",0.776849642004773,-2129.8137829912,-15.8782991202346,-1511.55278592375,-8.90322580645161,-1721.77565982405,-1.30271858682258
"335","Queens College","Private",516,392,154,32,630,11020,4970,73,14,36,9315,58,0.901672507,"South",0.75968992248062,-2451.8137829912,5.1217008797654,868.447214076246,14.0967741935484,-40.7756598240467,0.707393444177419
"336","Salem College","Private",335,284,132,28,534,10475,6300,68,11.2,46,9599,60,0.501922295,"South",0.847761194029851,-2632.8137829912,1.1217008797654,323.447214076246,24.0967741935484,243.224340175953,0.307643232177419
"337","North Carolina State University at Raleigh","Public",10634,7064,3176,39,16505,8400,6540,92,17.5,21,9670,62,0.833661702,"South",0.664284370885838,7666.1862170088,12.1217008797654,-1751.55278592375,-0.903225806451612,314.224340175953,0.639382639177419
"338","University of North Carolina at Chapel Hill","Public",14596,5985,3331,75,14609,8400,4200,88,8.9,23,15893,83,1.238266124,"South",0.410043847629488,11628.1862170088,48.1217008797654,-1751.55278592375,1.09677419354839,6537.22434017595,1.04398706117742
"339","University of North Carolina at Charlotte","Public",5803,4441,1730,19,10099,7248,3109,79,16.8,7,6227,62,-0.386995186,"South",0.765293813544718,2835.1862170088,-7.8782991202346,-2903.55278592375,-14.9032258064516,-3128.77565982405,-0.581274248822581
"340","University of North Carolina at Greensboro","Public",5191,4134,1500,15,7532,8677,3505,75,15.5,17,7392,53,-0.096928469,"South",0.79637834713928,2223.1862170088,-11.8782991202346,-1474.55278592375,-4.90322580645161,-1963.77565982405,-0.291207531822581
"341","Western Carolina University","Public",3224,2519,1057,11,5000,6390,2380,67,14.6,9,6554,55,-0.81712434,"South",0.781327543424318,256.186217008797,-15.8782991202346,-3761.55278592375,-12.9032258064516,-2801.77565982405,-1.01140340282258
"342","University of North Carolina at Wilmington","Public",6071,3856,1449,15,6635,7558,3680,82,19.1,15,6005,55,-0.350580788,"South",0.635150716521166,3103.1862170088,-11.8782991202346,-2593.55278592375,-6.90322580645161,-3350.77565982405,-0.544859850822581
"343","Wingate College","Private",1239,1017,383,10,1207,7820,3400,69,13.9,8,7264,91,-0.53305686,"South",0.820823244552058,-1728.8137829912,-16.8782991202346,-2331.55278592375,-13.9032258064516,-2091.77565982405,-0.727335922822581
"344","Dickinson State University","Public",434,412,319,10,1376,4486,2146,50,16.5,28,4525,46,-0.434299249,"Midwest",0.949308755760369,-2533.8137829912,-16.8782991202346,-5665.55278592375,6.09677419354839,-4830.77565982405,-0.628578311822581
"345","Jamestown College","Private",472,410,262,14,9950,7620,3050,51,17,21,3186,54,-0.046687169,"Midwest",0.86864406779661,-2495.8137829912,-12.8782991202346,-2531.55278592375,-0.903225806451612,-6169.77565982405,-0.240966231822581
"346","Mayville State University","Public",233,233,153,5,658,4486,2516,68,15.7,11,6971,51,-0.821911329,"Midwest",1,-2734.8137829912,-21.8782991202346,-5665.55278592375,-10.9032258064516,-2384.77565982405,-1.01619039182258
"347","University of North Dakota","Public",2777,2249,1652,20,8334,5634,2703,97,15.9,16,9424,49,0.300024167,"Midwest",0.809866762693554,-190.813782991203,-6.8782991202346,-4517.55278592375,-5.90322580645161,68.2243401759533,0.105745104177419
"348","North Dakota State University","Public",2968,2297,1610,13,7368,5834,2744,79,17,24,6310,42,0.461865935,"Midwest",0.773921832884097,0.186217008797485,-13.8782991202346,-4317.55278592375,2.09677419354839,-3045.77565982405,0.267586872177419
"349","Chadron State College","Public",1024,1024,547,5,1830,2670,2668,62,25,27,4895,80,-0.434299249,"Midwest",1,-1943.8137829912,-21.8782991202346,-7481.55278592375,5.09677419354839,-4460.77565982405,-0.628578311822581
"350","Creighton University","Private",2967,2836,876,30,3450,10628,4372,85,6.5,32,22906,85,1.11614907,"Midwest",0.955847657566566,-0.813782991202515,3.1217008797654,476.447214076246,10.0967741935484,13550.224340176,0.921870007177419
"351","Dana College","Private",504,482,185,10,550,9130,3322,46,12.6,25,8686,54,-0.046687169,"Midwest",0.956349206349206,-2463.8137829912,-16.8782991202346,-1021.55278592375,3.09677419354839,-669.775659824047,-0.240966231822581
"352","Doane College","Private",793,709,244,20,1022,9570,3000,67,15.1,42,6852,60,0.340924911,"Midwest",0.894073139974779,-2174.8137829912,-6.8782991202346,-581.552785923754,20.0967741935484,-2503.77565982405,0.146645848177419
"353","Hastings College","Private",817,708,262,22,935,9376,3272,57,13,17,7335,52,0.340924911,"Midwest",0.866585067319461,-2150.8137829912,-4.8782991202346,-775.552785923754,-4.90322580645161,-2020.77565982405,0.146645848177419
"354","Peru State College","Public",701,501,458,10,959,2580,2624,48,20.1,24,4870,44,-0.821911329,"Midwest",0.714693295292439,-2266.8137829912,-16.8782991202346,-7571.55278592375,2.09677419354839,-4485.77565982405,-1.01619039182258
"355","University of Nebraska at Lincoln","Public",6277,6003,3526,33,16454,5595,3145,86,15.1,48,6813,53,-0.055623642,"Midwest",0.95634857415963,3309.1862170088,6.1217008797654,-4556.55278592375,26.0967741935484,-2542.77565982405,-0.249902704822581
"356","Wayne State College","Public",1373,1373,724,6,2754,2700,2660,60,20.3,29,4550,52,-0.821911329,"Midwest",1,-1594.8137829912,-20.8782991202346,-7451.55278592375,7.09677419354839,-4805.77565982405,-1.01619039182258
"357","Dartmouth College","Private",8587,2273,1087,87,3918,19545,6070,95,4.7,49,29619,98,2.840499635,"Northeast",0.264702457202748,5619.1862170088,60.1217008797654,9393.44721407625,27.0967741935484,20263.224340176,2.64622057217742
"358","Franklin Pierce College","Private",5187,4471,446,3,1818,13320,4630,50,17.6,16,6418,51,-1.140807878,"Northeast",0.861962598804704,2219.1862170088,-23.8782991202346,3168.44721407625,-5.90322580645161,-2937.77565982405,-1.33508694082258
"359","Notre Dame College","Private",379,324,107,15,500,9990,4900,44,12.1,26,4948,33,-1.237912939,"Northeast",0.854881266490765,-2588.8137829912,-11.8782991202346,-161.552785923754,4.09677419354839,-4407.77565982405,-1.43219200182258
